﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Lund Sol;53445;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Global Irradians (svenska stationer);medelvärde 1 timma, varje timme;watt per kvadratmeter
Solskenstid;summa 1 timme, 1 gång/tim;sekund

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1983-01-01 00:00:00;2025-04-01 10:20:19;90.0;55.7138;13.2124

Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet;;Tidsutsnitt:
2024-09-08;10:00:00;532.15;G;3600;G
2024-09-08;11:00:00;596.25;G;3600;G
2024-09-08;12:00:00;567.34;G;3600;G
2024-09-08;13:00:00;528.30;G;3600;G
2024-09-08;14:00:00;463.46;G;3600;G
2024-09-08;15:00:00;364.20;G;3600;G
2024-09-08;16:00:00;191.98;G;3367;G
2024-09-08;17:00:00;59.88;G;763;G
2024-09-08;18:00:00;10.11;G;0;G
2024-09-08;19:00:00;0.02;G;0;G
2024-09-08;20:00:00;0.00;G;0;G
2024-09-08;21:00:00;0.00;G;0;G
2024-09-08;22:00:00;0.00;G;0;G
2024-09-08;23:00:00;0.00;G;0;G
2024-09-09;00:00:00;0.00;G;0;G
2024-09-09;01:00:00;0.00;G;0;G
2024-09-09;02:00:00;0.00;G;0;G
2024-09-09;03:00:00;0.00;G;0;G
2024-09-09;04:00:00;0.00;G;0;G
2024-09-09;05:00:00;3.95;G;0;G
2024-09-09;06:00:00;28.00;G;0;G
2024-09-09;07:00:00;112.64;G;0;G
2024-09-09;08:00:00;124.39;G;0;G
2024-09-09;09:00:00;145.36;G;0;G
2024-09-09;10:00:00;85.76;G;0;G
2024-09-09;11:00:00;68.23;G;0;G
2024-09-09;12:00:00;135.56;G;0;G
2024-09-09;13:00:00;88.69;G;0;G
2024-09-09;14:00:00;62.10;G;0;G
2024-09-09;15:00:00;26.84;G;0;G
2024-09-09;16:00:00;10.60;G;0;G
2024-09-09;17:00:00;4.59;G;0;G
2024-09-09;18:00:00;0.53;G;0;G
2024-09-09;19:00:00;0.00;G;0;G
2024-09-09;20:00:00;0.00;G;0;G
2024-09-09;21:00:00;0.00;G;0;G
2024-09-09;22:00:00;0.00;G;0;G
2024-09-09;23:00:00;0.00;G;0;G
2024-09-10;00:00:00;0.00;G;0;G
2024-09-10;01:00:00;0.00;G;0;G
2024-09-10;02:00:00;0.00;G;0;G
2024-09-10;03:00:00;0.00;G;0;G
2024-09-10;04:00:00;0.17;G;0;G
2024-09-10;05:00:00;5.11;G;0;G
2024-09-10;06:00:00;45.33;G;0;G
2024-09-10;07:00:00;187.07;G;2161;G
2024-09-10;08:00:00;361.42;G;3482;G
2024-09-10;09:00:00;465.59;G;3409;G
2024-09-10;10:00:00;516.99;G;2962;G
2024-09-10;11:00:00;517.28;G;2472;G
2024-09-10;12:00:00;475.23;G;1504;G
2024-09-10;13:00:00;515.30;G;2642;G
2024-09-10;14:00:00;270.91;G;706;G
2024-09-10;15:00:00;152.33;G;0;G
2024-09-10;16:00:00;76.76;G;0;G
2024-09-10;17:00:00;31.25;G;0;G
2024-09-10;18:00:00;7.65;G;0;G
2024-09-10;19:00:00;0.19;G;0;G
2024-09-10;20:00:00;0.00;G;0;G
2024-09-10;21:00:00;0.00;G;0;G
2024-09-10;22:00:00;0.00;G;0;G
2024-09-10;23:00:00;0.00;G;0;G
2024-09-11;00:00:00;0.00;G;0;G
2024-09-11;01:00:00;0.00;G;0;G
2024-09-11;02:00:00;0.00;G;0;G
2024-09-11;03:00:00;0.00;G;0;G
2024-09-11;04:00:00;0.00;G;0;G
2024-09-11;05:00:00;0.56;G;0;G
2024-09-11;06:00:00;9.15;G;0;G
2024-09-11;07:00:00;23.51;G;0;G
2024-09-11;08:00:00;54.44;G;0;G
2024-09-11;09:00:00;88.28;G;0;G
2024-09-11;10:00:00;184.71;G;0;G
2024-09-11;11:00:00;148.40;G;0;G
2024-09-11;12:00:00;235.86;G;0;G
2024-09-11;13:00:00;332.32;G;773;G
2024-09-11;14:00:00;424.46;G;3102;G
2024-09-11;15:00:00;234.81;G;1758;G
2024-09-11;16:00:00;74.40;G;0;G
2024-09-11;17:00:00;72.55;G;1653;G
2024-09-11;18:00:00;7.91;G;105;G
2024-09-11;19:00:00;0.00;G;0;G
2024-09-11;20:00:00;0.00;G;0;G
2024-09-11;21:00:00;0.00;G;0;G
2024-09-11;22:00:00;0.00;G;0;G
2024-09-11;23:00:00;0.00;G;0;G
2024-09-12;00:00:00;0.00;G;0;G
2024-09-12;01:00:00;0.00;G;0;G
2024-09-12;02:00:00;0.00;G;0;G
2024-09-12;03:00:00;0.00;G;0;G
2024-09-12;04:00:00;0.00;G;0;G
2024-09-12;05:00:00;6.47;G;0;G
2024-09-12;06:00:00;80.42;G;3389;G
2024-09-12;07:00:00;182.86;G;3061;G
2024-09-12;08:00:00;283.83;G;2720;G
2024-09-12;09:00:00;494.50;G;3234;G
2024-09-12;10:00:00;507.47;G;2808;G
2024-09-12;11:00:00;367.03;G;1742;G
2024-09-12;12:00:00;449.23;G;1787;G
2024-09-12;13:00:00;470.88;G;2326;G
2024-09-12;14:00:00;383.78;G;2415;G
2024-09-12;15:00:00;330.01;G;2689;G
2024-09-12;16:00:00;288.57;G;3198;G
2024-09-12;17:00:00;80.81;G;1807;G
2024-09-12;18:00:00;7.38;G;0;G
2024-09-12;19:00:00;0.03;G;0;G
2024-09-12;20:00:00;0.00;G;0;G
2024-09-12;21:00:00;0.00;G;0;G
2024-09-12;22:00:00;0.00;G;0;G
2024-09-12;23:00:00;0.00;G;0;G
2024-09-13;00:00:00;0.00;G;0;G
2024-09-13;01:00:00;0.00;G;0;G
2024-09-13;02:00:00;0.00;G;0;G
2024-09-13;03:00:00;0.00;G;0;G
2024-09-13;04:00:00;0.02;G;0;G
2024-09-13;05:00:00;4.08;G;0;G
2024-09-13;06:00:00;46.00;G;17;G
2024-09-13;07:00:00;148.08;G;3478;G
2024-09-13;08:00:00;263.96;G;3600;G
2024-09-13;09:00:00;349.37;G;2592;G
2024-09-13;10:00:00;411.98;G;2246;G
2024-09-13;11:00:00;400.11;G;2071;G
2024-09-13;12:00:00;472.86;G;2889;G
2024-09-13;13:00:00;363.92;G;2438;G
2024-09-13;14:00:00;228.50;G;641;G
2024-09-13;15:00:00;255.01;G;1745;G
2024-09-13;16:00:00;172.71;G;2352;G
2024-09-13;17:00:00;56.99;G;82;G
2024-09-13;18:00:00;6.65;G;0;G
2024-09-13;19:00:00;0.00;G;0;G
2024-09-13;20:00:00;0.00;G;0;G
2024-09-13;21:00:00;0.00;G;0;G
2024-09-13;22:00:00;0.00;G;0;G
2024-09-13;23:00:00;0.00;G;0;G
2024-09-14;00:00:00;0.00;G;0;G
2024-09-14;01:00:00;0.00;G;0;G
2024-09-14;02:00:00;0.00;G;0;G
2024-09-14;03:00:00;0.00;G;0;G
2024-09-14;04:00:00;0.00;G;0;G
2024-09-14;05:00:00;7.62;G;848;G
2024-09-14;06:00:00;91.11;G;3600;G
2024-09-14;07:00:00;234.13;G;3600;G
2024-09-14;08:00:00;376.71;G;3600;G
2024-09-14;09:00:00;491.40;G;3600;G
2024-09-14;10:00:00;578.53;G;3600;G
2024-09-14;11:00:00;620.08;G;3593;G
2024-09-14;12:00:00;626.33;G;3600;G
2024-09-14;13:00:00;579.43;G;3600;G
2024-09-14;14:00:00;490.77;G;3600;G
2024-09-14;15:00:00;373.79;G;3543;G
2024-09-14;16:00:00;223.76;G;3600;G
2024-09-14;17:00:00;72.47;G;3315;G
2024-09-14;18:00:00;5.62;G;0;G
2024-09-14;19:00:00;0.00;G;0;G
2024-09-14;20:00:00;0.00;G;0;G
2024-09-14;21:00:00;0.00;G;0;G
2024-09-14;22:00:00;0.00;G;0;G
2024-09-14;23:00:00;0.00;G;0;G
2024-09-15;00:00:00;0.00;G;0;G
2024-09-15;01:00:00;0.00;G;0;G
2024-09-15;02:00:00;0.00;G;0;G
2024-09-15;03:00:00;0.00;G;0;G
2024-09-15;04:00:00;0.00;G;0;G
2024-09-15;05:00:00;6.02;G;763;G
2024-09-15;06:00:00;75.58;G;3600;G
2024-09-15;07:00:00;216.99;G;3600;G
2024-09-15;08:00:00;362.84;G;3600;G
2024-09-15;09:00:00;481.99;G;3600;G
2024-09-15;10:00:00;562.28;G;3600;G
2024-09-15;11:00:00;609.32;G;3600;G
2024-09-15;12:00:00;615.21;G;3600;G
2024-09-15;13:00:00;574.73;G;3600;G
2024-09-15;14:00:00;485.33;G;3600;G
2024-09-15;15:00:00;367.38;G;3600;G
2024-09-15;16:00:00;231.83;G;3600;G
2024-09-15;17:00:00;75.46;G;3183;G
2024-09-15;18:00:00;3.89;G;0;G
2024-09-15;19:00:00;0.00;G;0;G
2024-09-15;20:00:00;0.00;G;0;G
2024-09-15;21:00:00;0.00;G;0;G
2024-09-15;22:00:00;0.00;G;0;G
2024-09-15;23:00:00;0.00;G;0;G
2024-09-16;00:00:00;0.00;G;0;G
2024-09-16;01:00:00;0.00;G;0;G
2024-09-16;02:00:00;0.00;G;0;G
2024-09-16;03:00:00;0.00;G;0;G
2024-09-16;04:00:00;0.00;G;0;G
2024-09-16;05:00:00;2.34;G;0;G
2024-09-16;06:00:00;27.49;G;0;G
2024-09-16;07:00:00;65.58;G;0;G
2024-09-16;08:00:00;154.43;G;1416;G
2024-09-16;09:00:00;312.82;G;2049;G
2024-09-16;10:00:00;245.49;G;202;G
2024-09-16;11:00:00;247.08;G;0;G
2024-09-16;12:00:00;146.61;G;0;G
2024-09-16;13:00:00;148.11;G;0;G
2024-09-16;14:00:00;208.28;G;54;G
2024-09-16;15:00:00;90.01;G;0;G
2024-09-16;16:00:00;73.59;G;0;G
2024-09-16;17:00:00;22.89;G;0;G
2024-09-16;18:00:00;1.94;G;0;G
2024-09-16;19:00:00;0.00;G;0;G
2024-09-16;20:00:00;0.00;G;0;G
2024-09-16;21:00:00;0.00;G;0;G
2024-09-16;22:00:00;0.00;G;0;G
2024-09-16;23:00:00;0.00;G;0;G
2024-09-17;00:00:00;0.00;G;0;G
2024-09-17;01:00:00;0.00;G;0;G
2024-09-17;02:00:00;0.00;G;0;G
2024-09-17;03:00:00;0.00;G;0;G
2024-09-17;04:00:00;0.00;G;0;G
2024-09-17;05:00:00;2.30;G;0;G
2024-09-17;06:00:00;16.65;G;0;G
2024-09-17;07:00:00;67.86;G;0;G
2024-09-17;08:00:00;128.78;G;0;G
2024-09-17;09:00:00;155.93;G;0;G
2024-09-17;10:00:00;206.22;G;0;G
2024-09-17;11:00:00;337.62;G;135;G
2024-09-17;12:00:00;486.09;G;2763;G
2024-09-17;13:00:00;498.03;G;3600;G
2024-09-17;14:00:00;396.72;G;3600;G
2024-09-17;15:00:00;272.54;G;3600;G
2024-09-17;16:00:00;141.23;G;1897;G
2024-09-17;17:00:00;44.02;G;0;G
2024-09-17;18:00:00;1.55;G;0;G
2024-09-17;19:00:00;0.00;G;0;G
2024-09-17;20:00:00;0.00;G;0;G
2024-09-17;21:00:00;0.00;G;0;G
2024-09-17;22:00:00;0.00;G;0;G
2024-09-17;23:00:00;0.00;G;0;G
2024-09-18;00:00:00;0.00;G;0;G
2024-09-18;01:00:00;0.00;G;0;G
2024-09-18;02:00:00;0.00;G;0;G
2024-09-18;03:00:00;0.00;G;0;G
2024-09-18;04:00:00;0.00;G;0;G
2024-09-18;05:00:00;1.96;G;0;G
2024-09-18;06:00:00;29.25;G;0;G
2024-09-18;07:00:00;70.03;G;0;G
2024-09-18;08:00:00;92.64;G;0;G
2024-09-18;09:00:00;112.80;G;0;G
2024-09-18;10:00:00;128.07;G;0;G
2024-09-18;11:00:00;192.66;G;0;G
2024-09-18;12:00:00;327.72;G;587;G
2024-09-18;13:00:00;491.43;G;2929;G
2024-09-18;14:00:00;391.60;G;3525;G
2024-09-18;15:00:00;249.49;G;3600;G
2024-09-18;16:00:00;136.33;G;3600;G
2024-09-18;17:00:00;58.93;G;1336;G
2024-09-18;18:00:00;2.58;G;0;G
2024-09-18;19:00:00;0.00;G;0;G
2024-09-18;20:00:00;0.00;G;0;G
2024-09-18;21:00:00;0.00;G;0;G
2024-09-18;22:00:00;0.00;G;0;G
2024-09-18;23:00:00;0.00;G;0;G
2024-09-19;00:00:00;0.00;G;0;G
2024-09-19;01:00:00;0.00;G;0;G
2024-09-19;02:00:00;0.00;G;0;G
2024-09-19;03:00:00;0.00;G;0;G
2024-09-19;04:00:00;0.00;G;0;G
2024-09-19;05:00:00;2.52;G;0;G
2024-09-19;06:00:00;54.57;G;2777;G
2024-09-19;07:00:00;181.98;G;3600;G
2024-09-19;08:00:00;315.64;G;3600;G
2024-09-19;09:00:00;429.82;G;3600;G
2024-09-19;10:00:00;510.52;G;3600;G
2024-09-19;11:00:00;560.07;G;3600;G
2024-09-19;12:00:00;571.88;G;3600;G
2024-09-19;13:00:00;480.98;G;3476;G
2024-09-19;14:00:00;425.84;G;3573;G
2024-09-19;15:00:00;324.58;G;3600;G
2024-09-19;16:00:00;167.54;G;2866;G
2024-09-19;17:00:00;41.85;G;51;G
2024-09-19;18:00:00;2.18;G;0;G
2024-09-19;19:00:00;0.00;G;0;G
2024-09-19;20:00:00;0.00;G;0;G
2024-09-19;21:00:00;0.00;G;0;G
2024-09-19;22:00:00;0.00;G;0;G
2024-09-19;23:00:00;0.00;G;0;G
2024-09-20;00:00:00;0.00;G;0;G
2024-09-20;01:00:00;0.00;G;0;G
2024-09-20;02:00:00;0.00;G;0;G
2024-09-20;03:00:00;0.00;G;0;G
2024-09-20;04:00:00;0.00;G;0;G
2024-09-20;05:00:00;2.01;G;0;G
2024-09-20;06:00:00;28.46;G;0;G
2024-09-20;07:00:00;112.92;G;1171;G
2024-09-20;08:00:00;307.37;G;3600;G
2024-09-20;09:00:00;434.64;G;3600;G
2024-09-20;10:00:00;521.26;G;3600;G
2024-09-20;11:00:00;561.26;G;3600;G
2024-09-20;12:00:00;562.81;G;3600;G
2024-09-20;13:00:00;515.93;G;3600;G
2024-09-20;14:00:00;431.98;G;3600;G
2024-09-20;15:00:00;326.37;G;3600;G
2024-09-20;16:00:00;190.61;G;3600;G
2024-09-20;17:00:00;57.49;G;3082;G
2024-09-20;18:00:00;1.68;G;0;G
2024-09-20;19:00:00;0.00;G;0;G
2024-09-20;20:00:00;0.00;G;0;G
2024-09-20;21:00:00;0.00;G;0;G
2024-09-20;22:00:00;0.00;G;0;G
2024-09-20;23:00:00;0.00;G;0;G
2024-09-21;00:00:00;0.00;G;0;G
2024-09-21;01:00:00;0.00;G;0;G
2024-09-21;02:00:00;0.00;G;0;G
2024-09-21;03:00:00;0.00;G;0;G
2024-09-21;04:00:00;0.00;G;0;G
2024-09-21;05:00:00;1.91;G;0;G
2024-09-21;06:00:00;53.64;G;2971;G
2024-09-21;07:00:00;183.51;G;3600;G
2024-09-21;08:00:00;324.84;G;3600;G
2024-09-21;09:00:00;438.93;G;3600;G
2024-09-21;10:00:00;521.20;G;3600;G
2024-09-21;11:00:00;561.22;G;3600;G
2024-09-21;12:00:00;558.49;G;3600;G
2024-09-21;13:00:00;508.91;G;3600;G
2024-09-21;14:00:00;418.70;G;3600;G
2024-09-21;15:00:00;313.91;G;3600;G
2024-09-21;16:00:00;177.15;G;3600;G
2024-09-21;17:00:00;35.02;G;1257;G
2024-09-21;18:00:00;1.05;G;0;G
2024-09-21;19:00:00;0.00;G;0;G
2024-09-21;20:00:00;0.00;G;0;G
2024-09-21;21:00:00;0.00;G;0;G
2024-09-21;22:00:00;0.00;G;0;G
2024-09-21;23:00:00;0.00;G;0;G
2024-09-22;00:00:00;0.00;G;0;G
2024-09-22;01:00:00;0.00;G;0;G
2024-09-22;02:00:00;0.00;G;0;G
2024-09-22;03:00:00;0.00;G;0;G
2024-09-22;04:00:00;0.00;G;0;G
2024-09-22;05:00:00;1.74;G;0;G
2024-09-22;06:00:00;21.49;G;0;G
2024-09-22;07:00:00;73.16;G;461;G
2024-09-22;08:00:00;287.03;G;3600;G
2024-09-22;09:00:00;408.72;G;3600;G
2024-09-22;10:00:00;481.56;G;3592;G
2024-09-22;11:00:00;496.84;G;3128;G
2024-09-22;12:00:00;470.57;G;2487;G
2024-09-22;13:00:00;288.07;G;1535;G
2024-09-22;14:00:00;197.53;G;1121;G
2024-09-22;15:00:00;279.21;G;3460;G
2024-09-22;16:00:00;148.67;G;3600;G
2024-09-22;17:00:00;41.25;G;1738;G
2024-09-22;18:00:00;0.93;G;0;G
2024-09-22;19:00:00;0.00;G;0;G
2024-09-22;20:00:00;0.00;G;0;G
2024-09-22;21:00:00;0.00;G;0;G
2024-09-22;22:00:00;0.00;G;0;G
2024-09-22;23:00:00;0.00;G;0;G
2024-09-23;00:00:00;0.00;G;0;G
2024-09-23;01:00:00;0.00;G;0;G
2024-09-23;02:00:00;0.00;G;0;G
2024-09-23;03:00:00;0.00;G;0;G
2024-09-23;04:00:00;0.00;G;0;G
2024-09-23;05:00:00;1.50;G;0;G
2024-09-23;06:00:00;31.12;G;39;G
2024-09-23;07:00:00;137.22;G;2453;G
2024-09-23;08:00:00;280.27;G;3600;G
2024-09-23;09:00:00;407.11;G;3600;G
2024-09-23;10:00:00;458.55;G;3600;G
2024-09-23;11:00:00;449.09;G;3600;G
2024-09-23;12:00:00;542.97;G;3600;G
2024-09-23;13:00:00;499.24;G;3600;G
2024-09-23;14:00:00;398.97;G;3600;G
2024-09-23;15:00:00;292.42;G;3600;G
2024-09-23;16:00:00;155.52;G;3600;G
2024-09-23;17:00:00;26.84;G;918;G
2024-09-23;18:00:00;0.48;G;0;G
2024-09-23;19:00:00;0.00;G;0;G
2024-09-23;20:00:00;0.00;G;0;G
2024-09-23;21:00:00;0.00;G;0;G
2024-09-23;22:00:00;0.00;G;0;G
2024-09-23;23:00:00;0.00;G;0;G
2024-09-24;00:00:00;0.00;G;0;G
2024-09-24;01:00:00;0.00;G;0;G
2024-09-24;02:00:00;0.00;G;0;G
2024-09-24;03:00:00;0.00;G;0;G
2024-09-24;04:00:00;0.00;G;0;G
2024-09-24;05:00:00;1.14;G;0;G
2024-09-24;06:00:00;25.66;G;116;G
2024-09-24;07:00:00;113.07;G;1174;G
2024-09-24;08:00:00;95.80;G;0;G
2024-09-24;09:00:00;44.57;G;0;G
2024-09-24;10:00:00;69.67;G;0;G
2024-09-24;11:00:00;73.88;G;0;G
2024-09-24;12:00:00;104.57;G;0;G
2024-09-24;13:00:00;202.79;G;0;G
2024-09-24;14:00:00;219.28;G;397;G
2024-09-24;15:00:00;101.65;G;0;G
2024-09-24;16:00:00;21.36;G;0;G
2024-09-24;17:00:00;7.44;G;0;G
2024-09-24;18:00:00;0.00;G;0;G
2024-09-24;19:00:00;0.00;G;0;G
2024-09-24;20:00:00;0.00;G;0;G
2024-09-24;21:00:00;0.00;G;0;G
2024-09-24;22:00:00;0.00;G;0;G
2024-09-24;23:00:00;0.00;G;0;G
2024-09-25;00:00:00;0.00;G;0;G
2024-09-25;01:00:00;0.00;G;0;G
2024-09-25;02:00:00;0.00;G;0;G
2024-09-25;03:00:00;0.00;G;0;G
2024-09-25;04:00:00;0.00;G;0;G
2024-09-25;05:00:00;1.08;G;0;G
2024-09-25;06:00:00;33.51;G;743;G
2024-09-25;07:00:00;91.36;G;8;G
2024-09-25;08:00:00;170.15;G;939;G
2024-09-25;09:00:00;130.75;G;30;G
2024-09-25;10:00:00;117.72;G;0;G
2024-09-25;11:00:00;180.28;G;0;G
2024-09-25;12:00:00;355.60;G;1225;G
2024-09-25;13:00:00;228.69;G;75;G
2024-09-25;14:00:00;176.66;G;551;G
2024-09-25;15:00:00;34.48;G;0;G
2024-09-25;16:00:00;20.52;G;0;G
2024-09-25;17:00:00;5.20;G;0;G
2024-09-25;18:00:00;0.85;G;0;G
2024-09-25;19:00:00;0.00;G;0;G
2024-09-25;20:00:00;0.00;G;0;G
2024-09-25;21:00:00;0.00;G;0;G
2024-09-25;22:00:00;0.00;G;0;G
2024-09-25;23:00:00;0.00;G;0;G
2024-09-26;00:00:00;0.00;G;0;G
2024-09-26;01:00:00;0.00;G;0;G
2024-09-26;02:00:00;0.00;G;0;G
2024-09-26;03:00:00;0.00;G;0;G
2024-09-26;04:00:00;0.00;G;0;G
2024-09-26;05:00:00;1.02;G;0;G
2024-09-26;06:00:00;9.67;G;0;G
2024-09-26;07:00:00;18.41;G;0;G
2024-09-26;08:00:00;31.09;G;0;G
2024-09-26;09:00:00;76.80;G;0;G
2024-09-26;10:00:00;71.15;G;0;G
2024-09-26;11:00:00;80.15;G;0;G
2024-09-26;12:00:00;38.89;G;0;G
2024-09-26;13:00:00;26.64;G;0;G
2024-09-26;14:00:00;31.79;G;0;G
2024-09-26;15:00:00;29.79;G;0;G
2024-09-26;16:00:00;26.40;G;0;G
2024-09-26;17:00:00;25.16;G;0;G
2024-09-26;18:00:00;1.05;G;0;G
2024-09-26;19:00:00;0.00;G;0;G
2024-09-26;20:00:00;0.00;G;0;G
2024-09-26;21:00:00;0.00;G;0;G
2024-09-26;22:00:00;0.00;G;0;G
2024-09-26;23:00:00;0.00;G;0;G
2024-09-27;00:00:00;0.00;G;0;G
2024-09-27;01:00:00;0.00;G;0;G
2024-09-27;02:00:00;0.00;G;0;G
2024-09-27;03:00:00;0.00;G;0;G
2024-09-27;04:00:00;0.00;G;0;G
2024-09-27;05:00:00;0.01;G;0;G
2024-09-27;06:00:00;11.92;G;0;G
2024-09-27;07:00:00;45.78;G;0;G
2024-09-27;08:00:00;84.34;G;0;G
2024-09-27;09:00:00;145.76;G;200;G
2024-09-27;10:00:00;241.85;G;619;G
2024-09-27;11:00:00;299.23;G;649;G
2024-09-27;12:00:00;230.68;G;8;G
2024-09-27;13:00:00;202.62;G;169;G
2024-09-27;14:00:00;147.59;G;199;G
2024-09-27;15:00:00;85.79;G;0;G
2024-09-27;16:00:00;25.59;G;0;G
2024-09-27;17:00:00;6.22;G;0;G
2024-09-27;18:00:00;0.11;G;0;G
2024-09-27;19:00:00;0.00;G;0;G
2024-09-27;20:00:00;0.00;G;0;G
2024-09-27;21:00:00;0.00;G;0;G
2024-09-27;22:00:00;0.00;G;0;G
2024-09-27;23:00:00;0.00;G;0;G
2024-09-28;00:00:00;0.00;G;0;G
2024-09-28;01:00:00;0.00;G;0;G
2024-09-28;02:00:00;0.00;G;0;G
2024-09-28;03:00:00;0.00;G;0;G
2024-09-28;04:00:00;0.00;G;0;G
2024-09-28;05:00:00;0.48;G;0;G
2024-09-28;06:00:00;20.00;G;570;G
2024-09-28;07:00:00;102.06;G;1368;G
2024-09-28;08:00:00;193.57;G;1499;G
2024-09-28;09:00:00;385.66;G;2723;G
2024-09-28;10:00:00;420.31;G;2773;G
2024-09-28;11:00:00;377.41;G;1846;G
2024-09-28;12:00:00;499.45;G;2854;G
2024-09-28;13:00:00;300.11;G;1420;G
2024-09-28;14:00:00;307.68;G;2367;G
2024-09-28;15:00:00;174.87;G;1607;G
2024-09-28;16:00:00;180.00;G;3010;G
2024-09-28;17:00:00;27.94;G;1751;G
2024-09-28;18:00:00;0.08;G;0;G
2024-09-28;19:00:00;0.00;G;0;G
2024-09-28;20:00:00;0.00;G;0;G
2024-09-28;21:00:00;0.00;G;0;G
2024-09-28;22:00:00;0.00;G;0;G
2024-09-28;23:00:00;0.00;G;0;G
2024-09-29;00:00:00;0.00;G;0;G
2024-09-29;01:00:00;0.00;G;0;G
2024-09-29;02:00:00;0.00;G;0;G
2024-09-29;03:00:00;0.00;G;0;G
2024-09-29;04:00:00;0.00;G;0;G
2024-09-29;05:00:00;0.33;G;0;G
2024-09-29;06:00:00;31.67;G;2004;G
2024-09-29;07:00:00;148.76;G;3600;G
2024-09-29;08:00:00;285.92;G;3600;G
2024-09-29;09:00:00;399.25;G;3548;G
2024-09-29;10:00:00;437.83;G;3000;G
2024-09-29;11:00:00;354.66;G;1839;G
2024-09-29;12:00:00;408.35;G;1918;G
2024-09-29;13:00:00;388.18;G;2748;G
2024-09-29;14:00:00;340.25;G;2679;G
2024-09-29;15:00:00;231.03;G;2289;G
2024-09-29;16:00:00;120.24;G;2680;G
2024-09-29;17:00:00;24.11;G;1794;G
2024-09-29;18:00:00;0.02;G;0;G
2024-09-29;19:00:00;0.00;G;0;G
2024-09-29;20:00:00;0.00;G;0;G
2024-09-29;21:00:00;0.00;G;0;G
2024-09-29;22:00:00;0.00;G;0;G
2024-09-29;23:00:00;0.00;G;0;G
2024-09-30;00:00:00;0.00;G;0;G
2024-09-30;01:00:00;0.00;G;0;G
2024-09-30;02:00:00;0.00;G;0;G
2024-09-30;03:00:00;0.00;G;0;G
2024-09-30;04:00:00;0.00;G;0;G
2024-09-30;05:00:00;0.53;G;0;G
2024-09-30;06:00:00;33.28;G;2415;G
2024-09-30;07:00:00;129.34;G;3600;G
2024-09-30;08:00:00;266.91;G;3600;G
2024-09-30;09:00:00;372.86;G;3600;G
2024-09-30;10:00:00;472.83;G;3550;G
2024-09-30;11:00:00;405.44;G;2628;G
2024-09-30;12:00:00;261.13;G;1148;G
2024-09-30;13:00:00;209.27;G;679;G
2024-09-30;14:00:00;93.37;G;343;G
2024-09-30;15:00:00;102.66;G;285;G
2024-09-30;16:00:00;66.41;G;1535;G
2024-09-30;17:00:00;21.49;G;1320;G
2024-09-30;18:00:00;0.00;G;0;G
2024-09-30;19:00:00;0.00;G;0;G
2024-09-30;20:00:00;0.00;G;0;G
2024-09-30;21:00:00;0.00;G;0;G
2024-09-30;22:00:00;0.00;G;0;G
2024-09-30;23:00:00;0.00;G;0;G
2024-10-01;00:00:00;0.00;G;0;G
2024-10-01;01:00:00;0.00;G;0;G
2024-10-01;02:00:00;0.00;G;0;G
2024-10-01;03:00:00;0.00;G;0;G
2024-10-01;04:00:00;0.00;G;0;G
2024-10-01;05:00:00;0.18;G;0;G
2024-10-01;06:00:00;26.01;G;1423;G
2024-10-01;07:00:00;138.23;G;3576;G
2024-10-01;08:00:00;248.31;G;3062;G
2024-10-01;09:00:00;307.80;G;2478;G
2024-10-01;10:00:00;323.06;G;1687;G
2024-10-01;11:00:00;469.58;G;3216;G
2024-10-01;12:00:00;325.59;G;1299;G
2024-10-01;13:00:00;389.99;G;2777;G
2024-10-01;14:00:00;242.78;G;3178;G
2024-10-01;15:00:00;195.73;G;3223;G
2024-10-01;16:00:00;106.09;G;1106;G
2024-10-01;17:00:00;12.60;G;0;G
2024-10-01;18:00:00;0.07;G;0;G
2024-10-01;19:00:00;0.00;G;0;G
2024-10-01;20:00:00;0.00;G;0;G
2024-10-01;21:00:00;0.00;G;0;G
2024-10-01;22:00:00;0.00;G;0;G
2024-10-01;23:00:00;0.00;G;0;G
2024-10-02;00:00:00;0.00;G;0;G
2024-10-02;01:00:00;0.00;G;0;G
2024-10-02;02:00:00;0.00;G;0;G
2024-10-02;03:00:00;0.00;G;0;G
2024-10-02;04:00:00;0.00;G;0;G
2024-10-02;05:00:00;0.06;G;0;G
2024-10-02;06:00:00;11.46;G;0;G
2024-10-02;07:00:00;70.73;G;1374;G
2024-10-02;08:00:00;212.97;G;3600;G
2024-10-02;09:00:00;283.13;G;2256;G
2024-10-02;10:00:00;195.06;G;0;G
2024-10-02;11:00:00;317.18;G;1208;G
2024-10-02;12:00:00;417.49;G;2293;G
2024-10-02;13:00:00;396.43;G;2287;G
2024-10-02;14:00:00;191.41;G;198;G
2024-10-02;15:00:00;99.04;G;0;G
2024-10-02;16:00:00;38.96;G;0;G
2024-10-02;17:00:00;9.23;G;0;G
2024-10-02;18:00:00;0.01;G;0;G
2024-10-02;19:00:00;0.00;G;0;G
2024-10-02;20:00:00;0.00;G;0;G
