﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Växjö Sol;64565;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Global Irradians (svenska stationer);medelvärde 1 timma, varje timme;watt per kvadratmeter
Solskenstid;summa 1 timme, 1 gång/tim;sekund
Långvågs-Irradians;medelvärde 1 timma, varje timme;watt per kvadratmeter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1983-01-01 00:00:00;2025-04-02 08:20:20;182.0;56.9269;14.7305

Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet;Långvågs-Irradians;Kvalitet;;Tidsutsnitt:
2015-06-07;15:00:00;434.68;G;1719;G;;
2015-06-07;16:00:00;252.38;G;597;G;;
2015-06-07;17:00:00;267.49;G;1733;G;;
2015-06-07;18:00:00;191.43;G;2624;G;;
2015-06-07;19:00:00;84.16;G;2238;G;;
2015-06-07;20:00:00;11.59;G;0;G;;
2015-06-07;21:00:00;0.22;G;0;G;;
2015-06-07;22:00:00;0.00;G;0;G;;
2015-06-07;23:00:00;0.00;G;0;G;;
2015-06-08;00:00:00;0.00;G;0;G;;
2015-06-08;01:00:00;0.00;G;0;G;;
2015-06-08;02:00:00;0.48;G;0;G;;
2015-06-08;03:00:00;13.59;G;0;G;;
2015-06-08;04:00:00;63.46;G;683;G;;
2015-06-08;05:00:00;195.52;G;2673;G;;
2015-06-08;06:00:00;327.84;G;2622;G;;
2015-06-08;07:00:00;310.83;G;1459;G;;
2015-06-08;08:00:00;401.34;G;1673;G;;
2015-06-08;09:00:00;404.43;G;875;G;;
2015-06-08;10:00:00;565.85;G;1897;G;;
2015-06-08;11:00:00;558.10;G;1311;G;;
2015-06-08;12:00:00;476.74;G;716;G;;
2015-06-08;13:00:00;495.11;G;1066;G;;
2015-06-08;14:00:00;497.18;G;1804;G;;
2015-06-08;15:00:00;293.98;G;535;G;;
2015-06-08;16:00:00;373.21;G;2193;G;;
2015-06-08;17:00:00;171.61;G;864;G;;
2015-06-08;18:00:00;194.43;G;3098;G;;
2015-06-08;19:00:00;80.67;G;1459;G;;
2015-06-08;20:00:00;19.25;G;1322;G;;
2015-06-08;21:00:00;0.48;G;0;G;;
2015-06-08;22:00:00;0.00;G;0;G;;
2015-06-08;23:00:00;0.00;G;0;G;;
2015-06-09;00:00:00;0.00;G;0;G;;
2015-06-09;01:00:00;0.00;G;0;G;;
2015-06-09;02:00:00;0.80;G;0;G;;
2015-06-09;03:00:00;11.27;G;0;G;;
2015-06-09;04:00:00;87.46;G;3052;G;;
2015-06-09;05:00:00;224.36;G;3600;G;;
2015-06-09;06:00:00;364.15;G;3600;G;;
2015-06-09;07:00:00;499.30;G;3561;G;;
2015-06-09;08:00:00;539.42;G;2506;G;;
2015-06-09;09:00:00;641.30;G;2885;G;;
2015-06-09;10:00:00;630.36;G;2650;G;;
2015-06-09;11:00:00;832.83;G;3039;G;;
2015-06-09;12:00:00;368.04;G;539;G;;
2015-06-09;13:00:00;359.07;G;0;G;;
2015-06-09;14:00:00;498.27;G;1704;G;;
2015-06-09;15:00:00;566.53;G;2997;G;;
2015-06-09;16:00:00;459.44;G;2433;G;;
2015-06-09;17:00:00;230.26;G;1295;G;;
2015-06-09;18:00:00;173.83;G;2064;G;;
2015-06-09;19:00:00;75.76;G;2921;G;;
2015-06-09;20:00:00;14.14;G;753;G;;
2015-06-09;21:00:00;0.27;G;0;G;;
2015-06-09;22:00:00;0.00;G;0;G;;
2015-06-09;23:00:00;0.00;G;0;G;;
2015-06-10;00:00:00;0.00;G;0;G;;
2015-06-10;01:00:00;0.00;G;0;G;;
2015-06-10;02:00:00;0.66;G;0;G;;
2015-06-10;03:00:00;11.02;G;0;G;;
2015-06-10;04:00:00;80.91;G;2994;G;;
2015-06-10;05:00:00;223.10;G;3600;G;;
2015-06-10;06:00:00;367.42;G;3600;G;;
2015-06-10;07:00:00;512.53;G;3600;G;;
2015-06-10;08:00:00;619.78;G;3600;G;;
2015-06-10;09:00:00;724.46;G;3600;G;;
2015-06-10;10:00:00;666.97;G;2647;G;;
2015-06-10;11:00:00;792.33;G;3282;G;;
2015-06-10;12:00:00;723.12;G;3169;G;;
2015-06-10;13:00:00;630.24;G;3488;G;;
2015-06-10;14:00:00;704.73;G;3600;G;;
2015-06-10;15:00:00;596.42;G;3600;G;;
2015-06-10;16:00:00;485.16;G;3600;G;;
2015-06-10;17:00:00;334.90;G;3600;G;;
2015-06-10;18:00:00;221.55;G;3600;G;;
2015-06-10;19:00:00;94.79;G;3600;G;;
2015-06-10;20:00:00;17.87;G;1237;G;;
2015-06-10;21:00:00;0.66;G;0;G;;
2015-06-10;22:00:00;0.00;G;0;G;;
2015-06-10;23:00:00;0.00;G;0;G;;
2015-06-11;00:00:00;0.00;G;0;G;;
2015-06-11;01:00:00;0.07;G;0;G;;
2015-06-11;02:00:00;1.53;G;0;G;;
2015-06-11;03:00:00;8.62;G;0;G;;
2015-06-11;04:00:00;51.37;G;0;G;;
2015-06-11;05:00:00;140.36;G;669;G;;
2015-06-11;06:00:00;291.29;G;2495;G;;
2015-06-11;07:00:00;509.42;G;3600;G;;
2015-06-11;08:00:00;601.03;G;3539;G;;
2015-06-11;09:00:00;736.29;G;3548;G;;
2015-06-11;10:00:00;809.69;G;3556;G;;
2015-06-11;11:00:00;850.15;G;3600;G;;
2015-06-11;12:00:00;849.97;G;3600;G;;
2015-06-11;13:00:00;811.00;G;3600;G;;
2015-06-11;14:00:00;676.85;G;3385;G;;
2015-06-11;15:00:00;619.08;G;3600;G;;
2015-06-11;16:00:00;491.38;G;3600;G;;
2015-06-11;17:00:00;364.03;G;3600;G;;
2015-06-11;18:00:00;219.16;G;3600;G;;
2015-06-11;19:00:00;99.07;G;3600;G;;
2015-06-11;20:00:00;18.88;G;1854;G;;
2015-06-11;21:00:00;0.47;G;0;G;;
2015-06-11;22:00:00;0.00;G;0;G;;
2015-06-11;23:00:00;0.00;G;0;G;;
2015-06-12;00:00:00;0.00;G;0;G;;
2015-06-12;01:00:00;0.01;G;0;G;;
2015-06-12;02:00:00;1.05;G;0;G;;
2015-06-12;03:00:00;12.99;G;0;G;;
2015-06-12;04:00:00;92.96;G;3047;G;;
2015-06-12;05:00:00;226.95;G;3600;G;;
2015-06-12;06:00:00;367.40;G;3600;G;;
2015-06-12;07:00:00;506.61;G;3600;G;;
2015-06-12;08:00:00;634.39;G;3600;G;;
2015-06-12;09:00:00;738.76;G;3600;G;;
2015-06-12;10:00:00;813.73;G;3600;G;;
2015-06-12;11:00:00;851.22;G;3600;G;;
2015-06-12;12:00:00;850.27;G;3600;G;;
2015-06-12;13:00:00;809.53;G;3600;G;;
2015-06-12;14:00:00;731.81;G;3600;G;;
2015-06-12;15:00:00;626.50;G;3600;G;;
2015-06-12;16:00:00;501.71;G;3600;G;;
2015-06-12;17:00:00;350.16;G;3600;G;;
2015-06-12;18:00:00;236.01;G;3600;G;;
2015-06-12;19:00:00;98.30;G;3600;G;;
2015-06-12;20:00:00;16.06;G;918;G;;
2015-06-12;21:00:00;0.45;G;0;G;;
2015-06-12;22:00:00;0.02;G;0;G;;
2015-06-12;23:00:00;0.00;G;0;G;;
2015-06-13;00:00:00;0.00;G;0;G;;
2015-06-13;01:00:00;0.07;G;0;G;;
2015-06-13;02:00:00;0.55;G;0;G;;
2015-06-13;03:00:00;11.73;G;0;G;;
2015-06-13;04:00:00;94.48;G;3256;G;;
2015-06-13;05:00:00;225.38;G;3600;G;;
2015-06-13;06:00:00;364.04;G;3600;G;;
2015-06-13;07:00:00;496.56;G;3600;G;;
2015-06-13;08:00:00;603.66;G;3600;G;;
2015-06-13;09:00:00;652.52;G;3080;G;;
2015-06-13;10:00:00;696.07;G;2651;G;;
2015-06-13;11:00:00;853.33;G;3412;G;;
2015-06-13;12:00:00;821.34;G;3236;G;;
2015-06-13;13:00:00;651.18;G;3097;G;;
2015-06-13;14:00:00;671.14;G;3424;G;;
2015-06-13;15:00:00;457.51;G;2033;G;;
2015-06-13;16:00:00;121.55;G;0;G;;
2015-06-13;17:00:00;52.38;G;0;G;;
2015-06-13;18:00:00;20.81;G;0;G;;
2015-06-13;19:00:00;5.97;G;0;G;;
2015-06-13;20:00:00;3.53;G;0;G;;
2015-06-13;21:00:00;0.01;G;0;G;;
2015-06-13;22:00:00;0.00;G;0;G;;
2015-06-13;23:00:00;0.00;G;0;G;;
2015-06-14;00:00:00;0.00;G;0;G;;
2015-06-14;01:00:00;0.11;G;0;G;;
2015-06-14;02:00:00;0.94;G;0;G;;
2015-06-14;03:00:00;5.73;G;0;G;;
2015-06-14;04:00:00;21.57;G;0;G;;
2015-06-14;05:00:00;27.70;G;3;G;;
2015-06-14;06:00:00;103.45;G;121;G;;
2015-06-14;07:00:00;109.09;G;0;G;;
2015-06-14;08:00:00;382.36;G;1157;G;;
2015-06-14;09:00:00;552.99;G;2278;G;;
2015-06-14;10:00:00;729.13;G;2837;G;;
2015-06-14;11:00:00;861.59;G;3288;G;;
2015-06-14;12:00:00;808.59;G;3225;G;;
2015-06-14;13:00:00;799.95;G;3513;G;;
2015-06-14;14:00:00;667.14;G;3580;G;;
2015-06-14;15:00:00;602.71;G;3600;G;;
2015-06-14;16:00:00;516.10;G;3600;G;;
2015-06-14;17:00:00;362.99;G;3545;G;;
2015-06-14;18:00:00;234.38;G;3556;G;;
2015-06-14;19:00:00;105.77;G;3567;G;;
2015-06-14;20:00:00;24.79;G;889;G;;
2015-06-14;21:00:00;0.68;G;0;G;;
2015-06-14;22:00:00;0.00;G;0;G;;
2015-06-14;23:00:00;0.00;G;0;G;;
2015-06-15;00:00:00;0.00;G;0;G;;
2015-06-15;01:00:00;0.00;G;0;G;;
2015-06-15;02:00:00;0.89;G;0;G;;
2015-06-15;03:00:00;12.90;G;0;G;;
2015-06-15;04:00:00;94.07;G;3401;G;;
2015-06-15;05:00:00;230.59;G;3600;G;;
2015-06-15;06:00:00;371.27;G;3600;G;;
2015-06-15;07:00:00;511.38;G;3600;G;;
2015-06-15;08:00:00;639.25;G;3497;G;;
2015-06-15;09:00:00;478.90;G;1667;G;;
2015-06-15;10:00:00;527.94;G;1661;G;;
2015-06-15;11:00:00;436.06;G;795;G;;
2015-06-15;12:00:00;290.94;G;383;G;;
2015-06-15;13:00:00;244.22;G;256;G;;
2015-06-15;14:00:00;332.66;G;374;G;;
2015-06-15;15:00:00;290.38;G;482;G;;
2015-06-15;16:00:00;394.22;G;2139;G;;
2015-06-15;17:00:00;368.75;G;3491;G;;
2015-06-15;18:00:00;230.47;G;3600;G;;
2015-06-15;19:00:00;103.40;G;3600;G;;
2015-06-15;20:00:00;21.35;G;1882;G;;
2015-06-15;21:00:00;1.01;G;0;G;;
2015-06-15;22:00:00;0.02;G;0;G;;
2015-06-15;23:00:00;0.00;G;0;G;;
2015-06-16;00:00:00;0.00;G;0;G;;
2015-06-16;01:00:00;0.14;G;0;G;;
2015-06-16;02:00:00;1.21;G;0;G;;
2015-06-16;03:00:00;13.93;G;0;G;;
2015-06-16;04:00:00;88.35;G;3373;G;;
2015-06-16;05:00:00;229.55;G;3600;G;;
2015-06-16;06:00:00;319.95;G;2456;G;;
2015-06-16;07:00:00;236.11;G;29;G;;
2015-06-16;08:00:00;521.80;G;2649;G;;
2015-06-16;09:00:00;659.76;G;3329;G;;
2015-06-16;10:00:00;662.50;G;3099;G;;
2015-06-16;11:00:00;676.02;G;3186;G;;
2015-06-16;12:00:00;504.39;G;985;G;;
2015-06-16;13:00:00;652.86;G;3019;G;;
2015-06-16;14:00:00;421.39;G;1606;G;;
2015-06-16;15:00:00;189.91;G;192;G;;
2015-06-16;16:00:00;276.99;G;1054;G;;
2015-06-16;17:00:00;379.48;G;3028;G;;
2015-06-16;18:00:00;55.63;G;88;G;;
2015-06-16;19:00:00;49.08;G;29;G;;
2015-06-16;20:00:00;8.42;G;0;G;;
2015-06-16;21:00:00;0.66;G;0;G;;
2015-06-16;22:00:00;0.00;G;0;G;;
2015-06-16;23:00:00;0.00;G;0;G;;
2015-06-17;00:00:00;0.00;G;0;G;;
2015-06-17;01:00:00;0.00;G;0;G;;
2015-06-17;02:00:00;0.58;G;0;G;;
2015-06-17;03:00:00;14.60;G;0;G;;
2015-06-17;04:00:00;91.94;G;2237;G;;
2015-06-17;05:00:00;153.35;G;459;G;;
2015-06-17;06:00:00;336.87;G;3093;G;;
2015-06-17;07:00:00;423.80;G;2214;G;;
2015-06-17;08:00:00;499.06;G;2314;G;;
2015-06-17;09:00:00;423.07;G;967;G;;
2015-06-17;10:00:00;450.24;G;1029;G;;
2015-06-17;11:00:00;340.43;G;0;G;;
2015-06-17;12:00:00;394.39;G;0;G;;
2015-06-17;13:00:00;349.36;G;0;G;;
2015-06-17;14:00:00;222.63;G;0;G;;
2015-06-17;15:00:00;107.02;G;0;G;;
2015-06-17;16:00:00;68.75;G;0;G;;
2015-06-17;17:00:00;37.35;G;0;G;;
2015-06-17;18:00:00;16.91;G;0;G;;
2015-06-17;19:00:00;9.02;G;0;G;;
2015-06-17;20:00:00;0.81;G;0;G;;
2015-06-17;21:00:00;0.04;G;0;G;;
2015-06-17;22:00:00;0.04;G;0;G;;
2015-06-17;23:00:00;0.00;G;0;G;;
2015-06-18;00:00:00;0.00;G;0;G;;
2015-06-18;01:00:00;0.03;G;0;G;;
2015-06-18;02:00:00;0.60;G;0;G;;
2015-06-18;03:00:00;7.61;G;0;G;;
2015-06-18;04:00:00;28.44;G;0;G;;
2015-06-18;05:00:00;66.81;G;0;G;;
2015-06-18;06:00:00;69.64;G;0;G;;
2015-06-18;07:00:00;169.60;G;0;G;;
2015-06-18;08:00:00;266.23;G;239;G;;
2015-06-18;09:00:00;375.42;G;906;G;;
2015-06-18;10:00:00;476.40;G;1355;G;;
2015-06-18;11:00:00;410.90;G;420;G;;
2015-06-18;12:00:00;490.67;G;935;G;;
2015-06-18;13:00:00;675.98;G;2180;G;;
2015-06-18;14:00:00;496.96;G;1143;G;;
2015-06-18;15:00:00;235.47;G;0;G;;
2015-06-18;16:00:00;164.36;G;0;G;;
2015-06-18;17:00:00;112.22;G;23;G;;
2015-06-18;18:00:00;113.98;G;537;G;;
2015-06-18;19:00:00;19.20;G;0;G;;
2015-06-18;20:00:00;13.48;G;0;G;;
2015-06-18;21:00:00;1.05;G;0;G;;
2015-06-18;22:00:00;0.16;G;0;G;;
2015-06-18;23:00:00;0.00;G;0;G;;
2015-06-19;00:00:00;0.00;G;0;G;;
2015-06-19;01:00:00;0.01;G;0;G;;
2015-06-19;02:00:00;0.73;G;0;G;;
2015-06-19;03:00:00;11.19;G;0;G;;
2015-06-19;04:00:00;39.98;G;0;G;;
2015-06-19;05:00:00;71.68;G;0;G;;
2015-06-19;06:00:00;167.04;G;0;G;;
2015-06-19;07:00:00;217.33;G;0;G;;
2015-06-19;08:00:00;317.53;G;902;G;;
2015-06-19;09:00:00;283.15;G;473;G;;
2015-06-19;10:00:00;436.07;G;1274;G;;
2015-06-19;11:00:00;373.58;G;803;G;;
2015-06-19;12:00:00;457.72;G;739;G;;
2015-06-19;13:00:00;734.21;G;2154;G;;
2015-06-19;14:00:00;539.56;G;2387;G;;
2015-06-19;15:00:00;333.71;G;1714;G;;
2015-06-19;16:00:00;268.12;G;606;G;;
2015-06-19;17:00:00;223.18;G;669;G;;
2015-06-19;18:00:00;122.10;G;0;G;;
2015-06-19;19:00:00;49.71;G;0;G;;
2015-06-19;20:00:00;11.37;G;0;G;;
2015-06-19;21:00:00;1.10;G;0;G;;
2015-06-19;22:00:00;0.11;G;0;G;;
2015-06-19;23:00:00;0.00;G;0;G;;
2015-06-20;00:00:00;0.00;G;0;G;;
2015-06-20;01:00:00;0.00;G;0;G;;
2015-06-20;02:00:00;0.62;G;0;G;;
2015-06-20;03:00:00;4.75;G;0;G;;
2015-06-20;04:00:00;27.62;G;0;G;;
2015-06-20;05:00:00;90.65;G;0;G;;
2015-06-20;06:00:00;249.48;G;1794;G;;
2015-06-20;07:00:00;236.12;G;1306;G;;
2015-06-20;08:00:00;442.88;G;3541;G;;
2015-06-20;09:00:00;469.49;G;2466;G;;
2015-06-20;10:00:00;373.77;G;780;G;;
2015-06-20;11:00:00;426.15;G;836;G;;
2015-06-20;12:00:00;675.68;G;1653;G;;
2015-06-20;13:00:00;501.22;G;1635;G;;
2015-06-20;14:00:00;188.99;G;280;G;;
2015-06-20;15:00:00;176.13;G;260;G;;
2015-06-20;16:00:00;265.47;G;1133;G;;
2015-06-20;17:00:00;184.39;G;969;G;;
2015-06-20;18:00:00;171.90;G;2539;G;;
2015-06-20;19:00:00;107.45;G;2457;G;;
2015-06-20;20:00:00;19.70;G;1105;G;;
2015-06-20;21:00:00;0.61;G;0;G;;
2015-06-20;22:00:00;0.00;G;0;G;;
2015-06-20;23:00:00;0.00;G;0;G;;
2015-06-21;00:00:00;0.00;G;0;G;;
2015-06-21;01:00:00;0.11;G;0;G;;
2015-06-21;02:00:00;0.73;G;0;G;;
2015-06-21;03:00:00;9.75;G;0;G;;
2015-06-21;04:00:00;36.92;G;0;G;;
2015-06-21;05:00:00;110.08;G;11;G;;
2015-06-21;06:00:00;199.68;G;88;G;;
2015-06-21;07:00:00;340.98;G;1813;G;;
2015-06-21;08:00:00;506.67;G;2279;G;;
2015-06-21;09:00:00;368.43;G;475;G;;
2015-06-21;10:00:00;531.22;G;1795;G;;
2015-06-21;11:00:00;526.70;G;1260;G;;
2015-06-21;12:00:00;214.50;G;0;G;;
2015-06-21;13:00:00;426.02;G;900;G;;
2015-06-21;14:00:00;447.16;G;2421;G;;
2015-06-21;15:00:00;569.70;G;3261;G;;
2015-06-21;16:00:00;518.88;G;2890;G;;
2015-06-21;17:00:00;269.94;G;1616;G;;
2015-06-21;18:00:00;93.18;G;0;G;;
2015-06-21;19:00:00;34.44;G;0;G;;
2015-06-21;20:00:00;7.33;G;0;G;;
2015-06-21;21:00:00;0.67;G;0;G;;
2015-06-21;22:00:00;0.00;G;0;G;;
2015-06-21;23:00:00;0.00;G;0;G;;
2015-06-22;00:00:00;0.00;G;0;G;;
2015-06-22;01:00:00;0.15;G;0;G;;
2015-06-22;02:00:00;1.11;G;0;G;;
2015-06-22;03:00:00;12.60;G;0;G;;
2015-06-22;04:00:00;36.36;G;0;G;;
2015-06-22;05:00:00;54.17;G;0;G;;
2015-06-22;06:00:00;109.37;G;0;G;;
2015-06-22;07:00:00;210.62;G;218;G;;
2015-06-22;08:00:00;472.52;G;2492;G;;
2015-06-22;09:00:00;740.58;G;3600;G;;
2015-06-22;10:00:00;668.22;G;2900;G;;
2015-06-22;11:00:00;216.54;G;418;G;;
2015-06-22;12:00:00;419.67;G;471;G;;
2015-06-22;13:00:00;408.26;G;1165;G;;
2015-06-22;14:00:00;416.72;G;951;G;;
2015-06-22;15:00:00;168.91;G;0;G;;
2015-06-22;16:00:00;137.64;G;0;G;;
2015-06-22;17:00:00;75.42;G;0;G;;
2015-06-22;18:00:00;20.46;G;0;G;;
2015-06-22;19:00:00;8.36;G;0;G;;
2015-06-22;20:00:00;3.60;G;0;G;;
2015-06-22;21:00:00;0.73;G;0;G;;
2015-06-22;22:00:00;0.00;G;0;G;;
2015-06-22;23:00:00;0.00;G;0;G;;
2015-06-23;00:00:00;0.00;G;0;G;;
2015-06-23;01:00:00;0.16;G;0;G;;
2015-06-23;02:00:00;0.65;G;0;G;;
2015-06-23;03:00:00;5.76;G;0;G;;
2015-06-23;04:00:00;26.80;G;0;G;;
2015-06-23;05:00:00;64.73;G;0;G;;
2015-06-23;06:00:00;141.15;G;0;G;;
2015-06-23;07:00:00;157.81;G;0;G;;
2015-06-23;08:00:00;213.94;G;0;G;;
2015-06-23;09:00:00;227.32;G;0;G;;
2015-06-23;10:00:00;141.04;G;0;G;;
2015-06-23;11:00:00;170.36;G;0;G;;
2015-06-23;12:00:00;128.86;G;0;G;;
2015-06-23;13:00:00;88.72;G;0;G;;
2015-06-23;14:00:00;112.98;G;0;G;;
2015-06-23;15:00:00;137.25;G;0;G;;
2015-06-23;16:00:00;107.56;G;0;G;;
2015-06-23;17:00:00;52.42;G;0;G;;
2015-06-23;18:00:00;33.17;G;0;G;;
2015-06-23;19:00:00;23.29;G;0;G;;
2015-06-23;20:00:00;1.96;G;0;G;;
2015-06-23;21:00:00;0.08;G;0;G;;
2015-06-23;22:00:00;0.02;G;0;G;;
2015-06-23;23:00:00;0.00;G;0;G;;
2015-06-24;00:00:00;0.00;G;0;G;;
2015-06-24;01:00:00;0.00;G;0;G;;
2015-06-24;02:00:00;0.28;G;0;G;;
2015-06-24;03:00:00;13.62;G;0;G;;
2015-06-24;04:00:00;37.73;G;0;G;;
2015-06-24;05:00:00;55.91;G;0;G;;
2015-06-24;06:00:00;87.63;G;0;G;;
2015-06-24;07:00:00;79.04;G;0;G;;
2015-06-24;08:00:00;110.13;G;0;G;;
2015-06-24;09:00:00;152.41;G;0;G;;
2015-06-24;10:00:00;225.50;G;0;G;;
2015-06-24;11:00:00;212.96;G;0;G;;
2015-06-24;12:00:00;141.99;G;0;G;;
2015-06-24;13:00:00;223.70;G;0;G;;
2015-06-24;14:00:00;158.43;G;0;G;;
2015-06-24;15:00:00;134.14;G;0;G;;
2015-06-24;16:00:00;135.77;G;0;G;;
2015-06-24;17:00:00;69.42;G;0;G;;
2015-06-24;18:00:00;48.68;G;0;G;;
2015-06-24;19:00:00;24.04;G;0;G;;
2015-06-24;20:00:00;6.15;G;0;G;;
2015-06-24;21:00:00;0.28;G;0;G;;
2015-06-24;22:00:00;0.04;G;0;G;;
2015-06-24;23:00:00;0.00;G;0;G;;
2015-06-25;00:00:00;0.00;G;0;G;;
2015-06-25;01:00:00;0.16;G;0;G;;
2015-06-25;02:00:00;0.46;G;0;G;;
2015-06-25;03:00:00;6.25;G;0;G;;
2015-06-25;04:00:00;29.46;G;0;G;;
2015-06-25;05:00:00;65.42;G;0;G;;
2015-06-25;06:00:00;85.71;G;0;G;;
2015-06-25;07:00:00;126.34;G;0;G;;
2015-06-25;08:00:00;223.76;G;7;G;;
2015-06-25;09:00:00;531.87;G;1667;G;;
2015-06-25;10:00:00;736.72;G;2889;G;;
2015-06-25;11:00:00;746.16;G;2859;G;;
2015-06-25;12:00:00;686.43;G;2326;G;;
2015-06-25;13:00:00;618.64;G;2364;G;;
2015-06-25;14:00:00;724.00;G;3435;G;;
2015-06-25;15:00:00;621.19;G;3263;G;;
2015-06-25;16:00:00;463.87;G;2769;G;;
2015-06-25;17:00:00;322.76;G;2075;G;;
2015-06-25;18:00:00;115.69;G;293;G;;
2015-06-25;19:00:00;50.36;G;195;G;;
2015-06-25;20:00:00;12.44;G;0;G;;
2015-06-25;21:00:00;0.85;G;0;G;;
2015-06-25;22:00:00;0.02;G;0;G;;
2015-06-25;23:00:00;0.00;G;0;G;;
2015-06-26;00:00:00;0.00;G;0;G;;
2015-06-26;01:00:00;0.00;G;0;G;;
2015-06-26;02:00:00;0.52;G;0;G;;
2015-06-26;03:00:00;10.51;G;0;G;;
2015-06-26;04:00:00;51.58;G;0;G;;
2015-06-26;05:00:00;112.91;G;0;G;;
2015-06-26;06:00:00;157.12;G;0;G;;
2015-06-26;07:00:00;144.66;G;0;G;;
2015-06-26;08:00:00;308.35;G;563;G;;
2015-06-26;09:00:00;749.65;G;3458;G;;
2015-06-26;10:00:00;785.96;G;3369;G;;
2015-06-26;11:00:00;590.28;G;1727;G;;
2015-06-26;12:00:00;676.46;G;1750;G;;
2015-06-26;13:00:00;584.65;G;1547;G;;
2015-06-26;14:00:00;194.89;G;6;G;;
2015-06-26;15:00:00;462.43;G;1663;G;;
2015-06-26;16:00:00;428.10;G;2117;G;;
2015-06-26;17:00:00;393.12;G;3179;G;;
2015-06-26;18:00:00;105.15;G;176;G;;
2015-06-26;19:00:00;35.51;G;0;G;;
2015-06-26;20:00:00;14.45;G;0;G;;
2015-06-26;21:00:00;1.13;G;0;G;;
2015-06-26;22:00:00;0.00;G;0;G;;
2015-06-26;23:00:00;0.00;G;0;G;;
2015-06-27;00:00:00;0.00;G;0;G;;
2015-06-27;01:00:00;0.00;G;0;G;;
2015-06-27;02:00:00;0.36;G;0;G;;
2015-06-27;03:00:00;11.84;G;0;G;;
2015-06-27;04:00:00;99.25;G;3125;G;;
2015-06-27;05:00:00;188.17;G;2646;G;;
2015-06-27;06:00:00;172.98;G;804;G;;
2015-06-27;07:00:00;160.55;G;0;G;;
2015-06-27;08:00:00;394.09;G;1775;G;;
2015-06-27;09:00:00;483.69;G;1563;G;;
2015-06-27;10:00:00;253.00;G;0;G;;
2015-06-27;11:00:00;352.15;G;0;G;;
2015-06-27;12:00:00;156.66;G;0;G;;
2015-06-27;13:00:00;411.17;G;647;G;;
2015-06-27;14:00:00;407.80;G;305;G;;
2015-06-27;15:00:00;312.46;G;0;G;;
2015-06-27;16:00:00;246.75;G;497;G;;
2015-06-27;17:00:00;188.13;G;50;G;;
2015-06-27;18:00:00;123.49;G;18;G;;
2015-06-27;19:00:00;77.28;G;290;G;;
2015-06-27;20:00:00;18.54;G;0;G;;
2015-06-27;21:00:00;1.25;G;0;G;;
2015-06-27;22:00:00;0.00;G;0;G;;
2015-06-27;23:00:00;0.00;G;0;G;;
2015-06-28;00:00:00;0.00;G;0;G;;
2015-06-28;01:00:00;0.06;G;0;G;;
2015-06-28;02:00:00;0.94;G;0;G;;
2015-06-28;03:00:00;11.85;G;0;G;;
2015-06-28;04:00:00;41.06;G;729;G;;
2015-06-28;05:00:00;212.40;G;3600;G;;
2015-06-28;06:00:00;351.44;G;3600;G;;
2015-06-28;07:00:00;397.42;G;1903;G;;
2015-06-28;08:00:00;354.47;G;629;G;;
2015-06-28;09:00:00;416.43;G;3088;G;;
2015-06-28;10:00:00;657.30;G;2224;G;;
2015-06-28;11:00:00;249.52;G;267;G;;
2015-06-28;12:00:00;281.62;G;8;G;;
2015-06-28;13:00:00;653.73;G;2300;G;;
2015-06-28;14:00:00;651.55;G;2714;G;;
2015-06-28;15:00:00;607.77;G;3515;G;;
2015-06-28;16:00:00;435.99;G;3131;G;;
2015-06-28;17:00:00;328.27;G;2787;G;;
2015-06-28;18:00:00;172.90;G;2813;G;;
2015-06-28;19:00:00;71.62;G;2041;G;;
2015-06-28;20:00:00;13.21;G;0;G;;
2015-06-28;21:00:00;0.35;G;0;G;;
2015-06-28;22:00:00;0.00;G;0;G;;
2015-06-28;23:00:00;0.00;G;0;G;;
2015-06-29;00:00:00;0.00;G;0;G;;
2015-06-29;01:00:00;0.02;G;0;G;;
2015-06-29;02:00:00;0.97;G;0;G;;
2015-06-29;03:00:00;10.40;G;0;G;;
2015-06-29;04:00:00;17.43;G;0;G;;
2015-06-29;05:00:00;43.64;G;0;G;;
2015-06-29;06:00:00;92.66;G;0;G;;
2015-06-29;07:00:00;187.48;G;0;G;;
2015-06-29;08:00:00;142.53;G;0;G;;
2015-06-29;09:00:00;196.39;G;0;G;;
2015-06-29;10:00:00;198.30;G;0;G;;
2015-06-29;11:00:00;207.62;G;0;G;;
2015-06-29;12:00:00;207.61;G;0;G;;
2015-06-29;13:00:00;227.04;G;0;G;;
2015-06-29;14:00:00;280.99;G;920;G;;
2015-06-29;15:00:00;463.69;G;2024;G;;
2015-06-29;16:00:00;446.06;G;2978;G;;
2015-06-29;17:00:00;294.17;G;2426;G;;
2015-06-29;18:00:00;150.94;G;2061;G;;
2015-06-29;19:00:00;67.14;G;1493;G;;
2015-06-29;20:00:00;9.86;G;39;G;;
2015-06-29;21:00:00;0.29;G;0;G;;
2015-06-29;22:00:00;0.01;G;0;G;;
2015-06-29;23:00:00;0.00;G;0;G;;
